herb,positive_target,negative_target,positive_score,negative_score,fold
350,5431,35,7.1274,0.1419,1
63,806,1190,9.3571,0.1627,1
493,5081,4241,2.5797,0.1549,1
288,5431,4972,11.5344,0.1638,0
321,2198,2314,4.3143,0.1407,1
212,69,5058,3.3835,0.1493,1
157,5431,1651,3.0489,0.132,0
180,429,3237,11.33,0.1427,3
256,2198,6459,4.7208,0.1366,0
378,806,4137,1.0266,0.1591,3
311,5515,6906,4.029,0.1552,3
353,5431,720,6.2747,0.151,1
210,806,6459,3.9682,0.1413,4
453,806,1651,7.3877,0.137,4
172,4628,3237,5.8622,0.1604,0
55,5431,1199,11.2523,0.1359,0
372,429,6703,4.2613,0.1394,0
351,1909,4817,18.9607,0.1411,1
14,5515,6209,6.5842,0.1382,4
112,1909,3237,15.9452,0.1262,4
179,5515,1642,7.7168,0.1422,1
357,1909,3343,15.8334,0.147,4
291,69,6979,3.089,0.1524,0
611,537,7520,0.6015,0.1689,4
84,5515,6101,9.4318,0.1465,1
318,69,584,16.5846,0.1693,0
425,5515,702,3.3771,0.1597,0
434,5431,6612,7.0222,0.1248,2
489,1909,20,3.2156,0.1466,4
472,1103,7509,3.0694,0.1349,3
8,5514,6765,3.1971,0.15,2
344,5431,3237,15.4209,0.1415,0
182,5515,6612,12.5421,0.1291,4
267,429,720,8.481,0.1468,2
336,2540,5269,9.1236,0.1461,4
385,5515,620,6.7877,0.14,1
327,1103,5500,1.1037,0.1648,0
255,429,4501,3.5383,0.149,0
145,5515,6101,7.8732,0.1585,0
474,5514,1651,1.6519,0.1512,2
284,5431,6612,12.7996,0.134,4
387,5431,6612,2.9173,0.1298,1
91,1909,3237,23.7597,0.1249,2
652,172,991,0.5623,0.1227,0
21,4628,3952,5.0599,0.156,0
66,174,4620,0.6729,0.1676,0
419,2540,2129,17.4662,0.1685,2
20,5431,2419,7.399,0.1535,4
312,69,4612,4.4008,0.1516,0
149,5431,910,11.1399,0.1456,3
325,5431,3229,14.5201,0.1469,2
93,2540,5824,11.1094,0.1719,0
2,1909,3266,4.8445,0.1588,2
18,5515,5129,6.2395,0.1599,1
391,4575,3237,5.0312,0.1312,0
226,5514,6906,3.2473,0.1404,2
280,1902,35,4.1848,0.1404,4
133,664,3145,2.0062,0.1718,0
486,1902,959,2.9867,0.1127,2
56,2540,2174,18.5358,0.155,2
83,5515,7347,7.6004,0.1539,1
359,5431,1190,11.2621,0.1515,4
8,5515,6612,5.2467,0.1367,2
255,5515,702,2.2981,0.1542,0
238,1909,3149,14.493,0.1576,0
469,3911,2490,1.0046,0.1555,1
450,2198,4134,4.7022,0.1427,0
350,5515,6612,7.8716,0.1371,1
167,806,1222,7.1609,0.1422,0
462,4628,4152,3.1145,0.1626,2
272,5431,256,5.8093,0.1613,3
307,4628,2833,1.8492,0.1463,0
122,4575,956,1.9434,0.1558,2
295,178,959,0.5714,0.1619,1
